Row_Number,Timestamp,Session_ID,Frame_ID,Hand_Side,Current_State,Velocity_Px,Fingers_In_Zone,In_Board_Zone_Bool,Pos_X,Pos_Y
1508,52.488,20260206_123457,1519,Left,Transport,63.8,0,False,90,242
1509,52.488,20260206_123457,1519,Right,Transport,61.4,0,False,1125,369
1510,52.557,20260206_123457,1521,Left,Transport,56.6,0,False,87,339
1511,52.557,20260206_123457,1521,Right,Transport,55.2,0,False,1103,461
1512,52.626,20260206_123457,1523,Left,Transport,42.5,0,False,109,392
1513,52.626,20260206_123457,1523,Right,Transport,44.1,0,False,1067,500
1514,52.695,20260206_123457,1525,Left,Transport,25.9,0,False,131,404
1515,52.695,20260206_123457,1525,Right,Transport,23.6,0,False,1050,523
1516,52.764,20260206_123457,1527,Left,Transport,13.0,0,False,146,409
1517,52.764,20260206_123457,1527,Right,Transport,14.4,0,False,1043,537
1518,52.833,20260206_123457,1529,Left,Transport,8.5,0,False,160,416
1519,52.833,20260206_123457,1529,Right,Transport,7.5,0,False,1037,540
1520,52.902,20260206_123457,1531,Left,Transport,6.1,0,False,166,421
1521,52.902,20260206_123457,1531,Right,Transport,3.9,0,False,1034,543
1522,52.972,20260206_123457,1533,Left,Transport,4.4,0,False,168,421
1523,52.972,20260206_123457,1533,Right,Transport,2.5,0,False,1031,544
1524,53.041,20260206_123457,1535,Left,Transport,2.2,0,False,170,423
1525,53.041,20260206_123457,1535,Right,Transport,2.0,0,False,1027,545
1526,53.110,20260206_123457,1537,Left,Transport,3.3,0,False,170,420
1527,53.110,20260206_123457,1537,Right,Transport,4.9,0,False,1015,540
1528,53.179,20260206_123457,1539,Left,Transport,4.2,0,False,166,421
1529,53.179,20260206_123457,1539,Right,Transport,5.7,0,False,1016,535
1530,53.248,20260206_123457,1541,Left,Transport,3.4,0,False,165,418
1531,53.248,20260206_123457,1541,Right,Transport,5.0,0,False,1012,532
1532,53.317,20260206_123457,1543,Left,Transport,3.9,0,False,160,419
1533,53.317,20260206_123457,1543,Right,Transport,3.2,0,False,1013,530
1534,53.386,20260206_123457,1545,Left,Transport,3.3,0,False,160,415
1535,53.386,20260206_123457,1545,Right,Transport,3.2,0,False,1014,529
1536,53.455,20260206_123457,1547,Left,Transport,3.8,0,False,156,409
1537,53.455,20260206_123457,1547,Right,Transport,6.4,0,False,1032,516
1538,53.524,20260206_123457,1549,Left,Transport,4.9,0,False,146,400
1539,53.524,20260206_123457,1549,Right,Transport,13.1,0,False,1064,492
1540,53.594,20260206_123457,1551,Left,Transport,8.2,0,False,129,388
1541,53.594,20260206_123457,1551,Right,Transport,19.9,0,False,1093,457
1542,53.663,20260206_123457,1553,Left,Transport,12.4,0,False,112,360
1543,53.663,20260206_123457,1553,Right,Transport,23.4,0,False,1108,405
1544,53.732,20260206_123457,1555,Left,Transport,12.6,0,False,103,345
1545,53.732,20260206_123457,1555,Right,Transport,27.2,0,False,1117,347
1546,53.801,20260206_123457,1557,Left,Transport,11.6,0,False,104,325
1547,53.801,20260206_123457,1557,Right,Transport,27.6,0,False,1112,297
1548,53.870,20260206_123457,1559,Left,Transport,12.1,0,False,123,293
1549,53.870,20260206_123457,1559,Right,Transport,27.3,0,False,1082,250
1550,53.939,20260206_123457,1561,Left,Transport,19.6,0,False,161,264
1551,53.939,20260206_123457,1561,Right,Transport,28.6,0,False,1027,217
1552,54.008,20260206_123457,1563,Left,Transport,22.0,0,False,190,244
1553,54.008,20260206_123457,1563,Right,Transport,28.9,0,False,985,185
1554,54.077,20260206_123457,1565,Left,Transport,17.7,0,False,217,229
1555,54.077,20260206_123457,1565,Right,Transport,30.8,0,False,927,160
1556,54.146,20260206_123457,1567,Left,Transport,17.8,0,False,253,214
1557,54.146,20260206_123457,1567,Right,Transport,27.2,0,False,884,154
1558,54.216,20260206_123457,1569,Left,Transport,18.6,0,False,292,214
1559,54.216,20260206_123457,1569,Right,Transport,24.7,0,False,838,161
1560,54.285,20260206_123457,1571,Left,Transport,20.5,0,False,336,218
1561,54.285,20260206_123457,1571,Right,Transport,22.8,1,True,806,187
1562,54.354,20260206_123457,1573,Left,Transport,21.5,2,True,378,212
1563,54.354,20260206_123457,1573,Right,Transport,18.2,1,True,781,204
1564,54.423,20260206_123457,1575,Left,Operation,16.0,2,True,395,217
1565,54.423,20260206_123457,1575,Right,Operation,13.2,1,True,780,218
1566,54.492,20260206_123457,1577,Left,Operation,10.9,3,True,405,232
1567,54.492,20260206_123457,1577,Right,Operation,7.8,2,True,786,233
1568,54.561,20260206_123457,1579,Left,Operation,8.0,4,True,412,246
1569,54.561,20260206_123457,1579,Right,Operation,7.1,3,True,786,244
1570,54.630,20260206_123457,1581,Left,Operation,6.1,4,True,416,252
1571,54.630,20260206_123457,1581,Right,Operation,4.7,5,True,785,249
1572,54.699,20260206_123457,1583,Left,Operation,3.3,4,True,418,251
1573,54.699,20260206_123457,1583,Right,Operation,2.7,5,True,783,253
1574,54.768,20260206_123457,1585,Left,Operation,1.9,4,True,419,254
1575,54.768,20260206_123457,1585,Right,Operation,1.8,5,True,786,255
1576,54.837,20260206_123457,1587,Left,Operation,1.4,4,True,419,255
1577,54.837,20260206_123457,1587,Right,Operation,1.9,5,True,790,255
1578,54.907,20260206_123457,1589,Left,Operation,1.4,4,True,419,258
1579,54.907,20260206_123457,1589,Right,Operation,1.8,5,True,790,257
1580,54.976,20260206_123457,1591,Left,Operation,1.6,4,True,420,262
1581,54.976,20260206_123457,1591,Right,Operation,1.5,5,True,791,261
1582,55.045,20260206_123457,1593,Left,Operation,1.3,4,True,419,261
1583,55.045,20260206_123457,1593,Right,Operation,1.7,5,True,793,265
1584,55.114,20260206_123457,1595,Left,Operation,1.6,4,True,416,258
1585,55.114,20260206_123457,1595,Right,Operation,2.1,5,True,795,264
1586,55.183,20260206_123457,1597,Left,Operation,2.0,4,True,416,259
1587,55.183,20260206_123457,1597,Right,Operation,1.6,5,True,794,262
1588,55.252,20260206_123457,1599,Left,Operation,1.6,4,True,416,260
1589,55.252,20260206_123457,1599,Right,Operation,1.5,5,True,794,265
1590,55.321,20260206_123457,1601,Left,Operation,1.4,4,True,415,260
1591,55.321,20260206_123457,1601,Right,Operation,1.1,5,True,795,265
1592,55.390,20260206_123457,1603,Left,Operation,1.6,4,True,419,261
1593,55.390,20260206_123457,1603,Right,Operation,1.0,5,True,795,263
1594,55.459,20260206_123457,1605,Left,Operation,2.4,4,True,414,262
1595,55.459,20260206_123457,1605,Right,Operation,0.6,5,True,794,263
1596,55.529,20260206_123457,1607,Left,Delay,2.2,3,True,413,263
1597,55.529,20260206_123457,1607,Right,Delay,1.1,5,True,794,264
1598,55.598,20260206_123457,1609,Left,Delay,1.4,3,True,411,263
1599,55.598,20260206_123457,1609,Right,Delay,1.1,5,True,794,265
1600,55.667,20260206_123457,1611,Left,Delay,1.3,3,True,412,263
1601,55.667,20260206_123457,1611,Right,Delay,0.6,5,True,794,265
1602,55.736,20260206_123457,1613,Left,Delay,1.8,4,True,415,264
1603,55.736,20260206_123457,1613,Right,Delay,0.6,5,True,794,262
1604,55.805,20260206_123457,1615,Left,Delay,2.5,4,True,422,266
1605,55.805,20260206_123457,1615,Right,Delay,0.9,5,True,793,263
1606,55.874,20260206_123457,1617,Left,Delay,2.7,4,True,425,268
1607,55.874,20260206_123457,1617,Right,Delay,0.8,5,True,794,262
1608,55.943,20260206_123457,1619,Left,Delay,2.0,4,True,424,269
1609,55.943,20260206_123457,1619,Right,Delay,1.0,5,True,793,261
1610,56.012,20260206_123457,1621,Left,Delay,1.2,4,True,423,270
1611,56.012,20260206_123457,1621,Right,Delay,1.6,5,True,795,265
1612,56.081,20260206_123457,1623,Left,Delay,1.1,4,True,424,272
1613,56.081,20260206_123457,1623,Right,Delay,1.3,5,True,794,265
1614,56.151,20260206_123457,1625,Left,Delay,0.9,4,True,425,272
1615,56.151,20260206_123457,1625,Right,Delay,1.1,5,True,795,263
1616,56.220,20260206_123457,1627,Left,Delay,1.5,4,True,426,267
1617,56.220,20260206_123457,1627,Right,Delay,1.1,4,True,796,260
1618,56.289,20260206_123457,1629,Left,Delay,3.0,4,True,423,258
1619,56.289,20260206_123457,1629,Right,Delay,4.4,2,True,798,244
1620,56.358,20260206_123457,1631,Left,Delay,8.6,3,True,418,227
1621,56.358,20260206_123457,1631,Right,Delay,9.5,1,True,783,219
1622,0.035,20260207_012650,1,Right,Transport,0.0,0,False,1101,259
1623,0.104,20260207_012650,3,Right,Transport,43.6,0,False,1087,343
1624,0.173,20260207_012650,5,Right,Transport,30.5,0,False,1058,362
1625,0.242,20260207_012650,7,Right,Transport,21.8,0,False,1047,381
1626,0.311,20260207_012650,9,Right,Transport,12.3,0,False,1057,393
1627,0.380,20260207_012650,11,Right,Transport,8.7,0,False,1056,405
1628,0.449,20260207_012650,13,Right,Transport,7.4,0,False,1042,403
1629,0.518,20260207_012650,15,Left,Transport,0.0,0,False,171,363
1630,0.518,20260207_012650,15,Right,Transport,7.7,0,False,1047,412
1631,0.587,20260207_012650,17,Left,Transport,4.3,0,False,179,360
1632,0.587,20260207_012650,17,Right,Transport,6.8,0,False,1053,419
1633,0.657,20260207_012650,19,Left,Transport,4.5,0,False,182,352
1634,0.657,20260207_012650,19,Right,Transport,5.8,0,False,1050,413
1635,0.726,20260207_012650,21,Left,Transport,4.4,0,False,189,352
1636,0.726,20260207_012650,21,Right,Transport,5.8,0,False,1055,409
1637,0.795,20260207_012650,23,Left,Transport,4.6,0,False,196,354
1638,0.795,20260207_012650,23,Right,Transport,4.2,0,False,1063,409
1639,0.864,20260207_012650,25,Left,Transport,3.7,0,False,200,355
1640,0.864,20260207_012650,25,Right,Transport,4.1,0,False,1067,404
1641,0.933,20260207_012650,27,Left,Transport,3.8,0,False,197,351
1642,0.933,20260207_012650,27,Right,Transport,3.9,0,False,1076,404
1643,1.002,20260207_012650,29,Left,Transport,5.6,0,False,182,360
1644,1.002,20260207_012650,29,Right,Transport,5.3,0,False,1092,400
1645,1.071,20260207_012650,31,Left,Transport,9.7,0,False,161,372
1646,1.071,20260207_012650,31,Right,Transport,8.3,0,False,1112,395
1647,1.140,20260207_012650,33,Left,Transport,14.0,0,False,132,373
1648,1.140,20260207_012650,33,Right,Transport,12.9,0,False,1138,373
1649,1.209,20260207_012650,35,Left,Transport,12.9,0,False,112,367
1650,1.209,20260207_012650,35,Right,Transport,16.5,0,False,1152,341
1651,1.279,20260207_012650,37,Left,Transport,15.2,0,False,90,347
1652,1.279,20260207_012650,37,Right,Transport,19.9,0,False,1128,306
1653,1.348,20260207_012650,39,Left,Transport,14.5,0,False,111,347
1654,1.348,20260207_012650,39,Right,Transport,24.3,0,False,1072,286
1655,1.417,20260207_012650,41,Left,Transport,18.7,0,False,157,330
1656,1.417,20260207_012650,41,Right,Transport,33.1,0,False,990,299
1657,1.486,20260207_012650,43,Left,Transport,26.1,0,False,224,337
1658,1.486,20260207_012650,43,Right,Transport,43.0,2,True,907,326
1659,1.555,20260207_012650,45,Left,Transport,35.0,0,False,299,348
1660,1.555,20260207_012650,45,Right,Transport,44.3,4,True,831,370
1661,1.624,20260207_012650,47,Left,Transport,35.9,3,True,360,370
1662,1.624,20260207_012650,47,Right,Transport,40.6,4,True,788,415
1663,1.693,20260207_012650,49,Left,Transport,34.1,5,True,419,393
1664,1.693,20260207_012650,49,Right,Operation,29.7,4,True,760,451
1665,1.762,20260207_012650,51,Left,Transport,29.5,5,True,451,428
1666,1.762,20260207_012650,51,Right,Operation,18.9,4,True,745,467
1667,1.831,20260207_012650,53,Left,Operation,21.3,5,True,469,450
1668,1.831,20260207_012650,53,Right,Operation,11.3,4,True,737,479
1669,1.900,20260207_012650,55,Left,Operation,12.8,5,True,480,462
1670,1.900,20260207_012650,55,Right,Operation,7.0,5,True,727,487
1671,1.970,20260207_012650,57,Left,Operation,8.0,5,True,481,475
1672,1.970,20260207_012650,57,Right,Operation,5.9,5,True,717,490
1673,2.039,20260207_012650,59,Left,Operation,5.8,5,True,482,482
1674,2.039,20260207_012650,59,Right,Operation,4.7,5,True,710,493
1675,2.108,20260207_012650,61,Left,Operation,3.8,5,True,484,485
1676,2.108,20260207_012650,61,Right,Operation,4.1,5,True,704,492
1677,2.177,20260207_012650,63,Left,Operation,2.9,5,True,488,483# SESSION START: 2026-02-07 21:27:39 (Session ID: 20260207_212739)
1678,0.035,20260207_212739,1,Right,Transport,0.0,0,False,1101,259
1679,0.104,20260207_212739,3,Right,Transport,33.9,0,False,1091,325
1680,0.173,20260207_212739,5,Right,Transport,27.4,0,False,1064,356
1681,0.242,20260207_212739,7,Right,Transport,22.1,0,False,1049,375
1682,0.311,20260207_212739,9,Right,Transport,12.6,0,False,1054,390
1683,0.380,20260207_212739,11,Right,Transport,8.5,0,False,1056,402
1684,0.449,20260207_212739,13,Right,Transport,6.4,0,False,1045,402
1685,0.518,20260207_212739,15,Left,Transport,0.0,0,False,171,363
1686,0.518,20260207_212739,15,Right,Transport,5.8,0,False,1046,411
1687,0.587,20260207_212739,17,Left,Transport,3.4,0,False,177,360
1688,0.587,20260207_212739,17,Right,Transport,5.3,0,False,1051,417
1689,0.657,20260207_212739,19,Left,Transport,3.9,0,False,181,353
1690,0.657,20260207_212739,19,Right,Transport,3.7,0,False,1049,412
1691,0.726,20260207_212739,21,Left,Transport,3.9,0,False,187,352
1692,0.726,20260207_212739,21,Right,Transport,3.6,0,False,1054,410
1693,0.795,20260207_212739,23,Left,Transport,3.7,0,False,193,353
1694,0.795,20260207_212739,23,Right,Transport,2.8,0,False,1061,409
1695,0.864,20260207_212739,25,Left,Transport,3.3,0,False,198,354
1696,0.864,20260207_212739,25,Right,Transport,3.4,0,False,1066,404
1697,0.933,20260207_212739,27,Left,Transport,3.0,0,False,197,351
1698,0.933,20260207_212739,27,Right,Transport,3.7,0,False,1074,404
1699,1.002,20260207_212739,29,Left,Transport,4.2,0,False,184,357
1700,1.002,20260207_212739,29,Right,Transport,5.0,0,False,1088,400
1701,1.071,20260207_212739,31,Left,Transport,8.1,0,False,164,368
1702,1.071,20260207_212739,31,Right,Transport,7.6,0,False,1107,396
1703,1.140,20260207_212739,33,Left,Transport,12.3,0,False,138,373
1704,1.140,20260207_212739,33,Right,Transport,11.8,0,False,1132,378
1705,1.209,20260207_212739,35,Left,Transport,12.3,0,False,116,369
1706,1.209,20260207_212739,35,Right,Transport,15.3,0,False,1149,348
1707,1.279,20260207_212739,37,Left,Transport,13.9,0,False,93,352
1708,1.279,20260207_212739,37,Right,Transport,18.5,0,False,1133,312
1709,1.348,20260207_212739,39,Left,Transport,11.5,0,False,106,348
1710,1.348,20260207_212739,39,Right,Transport,21.9,0,False,1086,290
1711,1.417,20260207_212739,41,Left,Transport,14.5,0,False,145,333
1712,1.417,20260207_212739,41,Right,Transport,30.6,0,False,1007,294
1713,1.486,20260207_212739,43,Left,Transport,23.2,0,False,209,335
1714,1.486,20260207_212739,43,Right,Transport,40.0,2,True,926,319
1715,1.555,20260207_212739,45,Left,Transport,32.8,0,False,282,345
1716,1.555,20260207_212739,45,Right,Transport,43.4,4,True,846,360
1717,1.624,20260207_212739,47,Left,Transport,35.2,3,True,346,364
1718,1.624,20260207_212739,47,Right,Transport,41.0,4,True,796,405
1719,1.693,20260207_212739,49,Left,Transport,34.2,5,True,406,387
1720,1.693,20260207_212739,49,Right,Operation,31.8,4,True,765,443
1721,1.762,20260207_212739,51,Left,Transport,30.1,5,True,444,421
1722,1.762,20260207_212739,51,Right,Operation,21.0,4,True,748,463
1723,1.831,20260207_212739,53,Left,Operation,22.9,5,True,465,445
1724,1.831,20260207_212739,53,Right,Operation,13.0,4,True,738,476
1725,1.900,20260207_212739,55,Left,Operation,14.3,5,True,477,459
1726,1.900,20260207_212739,55,Right,Operation,8.0,5,True,728,485
1727,1.970,20260207_212739,57,Left,Operation,8.9,5,True,480,472
1728,1.970,20260207_212739,57,Right,Operation,6.1,5,True,719,489
1729,2.039,20260207_212739,59,Left,Operation,6.1,5,True,481,480
1730,2.039,20260207_212739,59,Right,Operation,5.0,5,True,711,492
1731,2.108,20260207_212739,61,Left,Operation,3.7,5,True,483,484
1732,2.108,20260207_212739,61,Right,Operation,4.0,5,True,705,491
1733,2.177,20260207_212739,63,Left,Operation,2.4,5,True,486,483
1734,2.177,20260207_212739,63,Right,Operation,3.5,5,True,698,488
1735,2.246,20260207_212739,65,Left,Operation,1.4,5,True,490,483
1736,2.246,20260207_212739,65,Right,Operation,3.3,5,True,694,488
1737,2.315,20260207_212739,67,Left,Operation,1.2,5,True,490,483
1738,2.315,20260207_212739,67,Right,Operation,2.0,5,True,694,486
1739,2.384,20260207_212739,69,Left,Operation,0.4,5,True,489,483
1740,2.384,20260207_212739,69,Right,Operation,1.6,5,True,698,486
1741,2.453,20260207_212739,71,Left,Operation,0.8,5,True,486,483
1742,2.453,20260207_212739,71,Right,Operation,1.4,5,True,700,486
1743,2.522,20260207_212739,73,Left,Operation,1.4,5,True,484,484
1744,2.522,20260207_212739,73,Right,Operation,0.6,5,True,700,486
1745,2.592,20260207_212739,75,Left,Operation,1.2,5,True,483,484
1746,2.592,20260207_212739,75,Right,Operation,0.6,5,True,700,485
1747,2.661,20260207_212739,77,Left,Delay,1.6,5,True,484,478
1748,2.661,20260207_212739,77,Right,Operation,1.4,5,True,702,483
1749,2.730,20260207_212739,79,Left,Delay,1.7,5,True,485,476
1750,2.730,20260207_212739,79,Right,Operation,1.8,5,True,701,483
1751,2.799,20260207_212739,81,Left,Delay,1.5,5,True,486,474
1752,2.799,20260207_212739,81,Right,Delay,1.6,5,True,704,483
1753,2.868,20260207_212739,83,Left,Delay,1.4,5,True,487,471
1754,2.868,20260207_212739,83,Right,Delay,1.2,5,True,706,483
1755,2.937,20260207_212739,85,Left,Delay,1.6,5,True,490,474
1756,2.937,20260207_212739,85,Right,Delay,1.0,5,True,708,483
1757,3.006,20260207_212739,87,Left,Delay,1.9,5,True,488,476
1758,3.006,20260207_212739,87,Right,Delay,1.2,5,True,711,483
1759,3.075,20260207_212739,89,Left,Delay,1.0,5,True,488,476
1760,3.075,20260207_212739,89,Right,Delay,1.6,5,True,712,480
1761,3.144,20260207_212739,91,Left,Delay,1.0,5,True,491,476
1762,3.144,20260207_212739,91,Right,Delay,1.6,5,True,711,478
1763,3.214,20260207_212739,93,Left,Delay,1.2,5,True,494,477
1764,3.214,20260207_212739,93,Right,Delay,1.4,5,True,711,479
1765,3.283,20260207_212739,95,Left,Delay,1.2,5,True,495,477
1766,3.283,20260207_212739,95,Right,Delay,0.8,5,True,709,479
1767,3.352,20260207_212739,97,Left,Delay,1.0,5,True,495,477
1768,3.352,20260207_212739,97,Right,Delay,1.1,5,True,707,478
1769,3.421,20260207_212739,99,Left,Delay,0.8,5,True,493,476
1770,3.421,20260207_212739,99,Right,Delay,1.5,5,True,706,474
1771,3.490,20260207_212739,101,Left,Delay,1.7,5,True,488,475
1772,3.490,20260207_212739,101,Right,Delay,2.9,5,True,705,465
1773,3.559,20260207_212739,103,Left,Operation,4.0,5,True,483,461
1774,3.559,20260207_212739,103,Right,Operation,8.9,5,True,690,435
1775,3.628,20260207_212739,105,Left,Operation,10.7,5,True,477,426
1776,3.628,20260207_212739,105,Right,Operation,20.4,5,True,663,381
1777,3.697,20260207_212739,107,Left,Operation,21.0,4,True,443,379
1778,3.697,20260207_212739,107,Right,Operation,30.0,5,True,654,313
1779,3.766,20260207_212739,109,Left,Operation,31.5,1,True,372,342
1780,3.766,20260207_212739,109,Right,Operation,35.6,3,True,687,245
1781,3.836,20260207_212739,111,Left,Transport,46.3,0,False,254,329
1782,3.836,20260207_212739,111,Right,Operation,40.6,2,True,769,210
1783,3.905,20260207_212739,113,Left,Transport,55.3,0,False,142,351
1784,3.905,20260207_212739,113,Right,Operation,50.3,1,True,889,232
1785,3.974,20260207_212739,115,Left,Transport,46.9,0,False,95,377
1786,3.974,20260207_212739,115,Right,Transport,60.1,0,False,1004,284
1787,4.043,20260207_212739,117,Left,Transport,25.4,0,False,87,396
1788,4.043,20260207_212739,117,Right,Transport,50.1,0,False,1055,312
1789,4.112,20260207_212739,119,Left,Transport,10.7,0,False,97,400
1790,4.112,20260207_212739,119,Right,Transport,29.3,0,False,1067,333
1791,4.181,20260207_212739,121,Left,Transport,9.7,0,False,123,417
1792,4.181,20260207_212739,121,Right,Transport,14.8,0,False,1067,360
1793,4.250,20260207_212739,123,Left,Transport,13.4,0,False,145,432
1794,4.250,20260207_212739,123,Right,Transport,11.0,0,False,1058,375
1795,4.319,20260207_212739,125,Left,Transport,12.7,0,False,163,444
1796,4.319,20260207_212739,125,Right,Transport,10.3,0,False,1052,392
1797,4.388,20260207_212739,127,Left,Transport,9.0,0,False,174,448
1798,4.388,20260207_212739,127,Right,Transport,10.0,0,False,1055,413
1799,4.457,20260207_212739,129,Left,Transport,5.9,0,False,180,452
1800,4.457,20260207_212739,129,Right,Transport,7.4,0,False,1056,423
1801,4.527,20260207_212739,131,Left,Transport,4.1,0,False,180,460
1802,4.527,20260207_212739,131,Right,Transport,5.1,0,False,1058,428
1803,4.596,20260207_212739,133,Left,Transport,4.5,0,False,176,470
1804,4.596,20260207_212739,133,Right,Transport,3.2,0,False,1052,424
1805,4.665,20260207_212739,135,Left,Transport,4.3,0,False,171,474
1806,4.665,20260207_212739,135,Right,Transport,3.3,0,False,1048,428
1807,4.734,20260207_212739,137,Left,Transport,3.9,0,False,166,480
1808,4.734,20260207_212739,137,Right,Transport,3.8,0,False,1040,431
1809,4.803,20260207_212739,139,Left,Transport,2.6,0,False,164,481
1810,4.803,20260207_212739,139,Right,Transport,3.8,0,False,1038,436
1811,4.872,20260207_212739,141,Left,Transport,1.3,0,False,163,480
1812,4.872,20260207_212739,141,Right,Transport,3.1,0,False,1042,439
1813,4.941,20260207_212739,143,Left,Transport,1.0,0,False,160,481
1814,4.941,20260207_212739,143,Right,Transport,4.0,0,False,1051,439
1815,5.010,20260207_212739,145,Left,Transport,2.1,0,False,155,478
1816,5.010,20260207_212739,145,Right,Transport,4.3,0,False,1058,436
1817,5.079,20260207_212739,147,Left,Transport,3.5,0,False,150,470
1818,5.079,20260207_212739,147,Right,Transport,4.9,0,False,1067,429
1819,5.149,20260207_212739,149,Left,Transport,8.1,0,False,130,464
1820,5.149,20260207_212739,149,Right,Transport,7.3,0,False,1077,413
1821,5.218,20260207_212739,151,Left,Transport,12.9,0,False,102,446
1822,5.218,20260207_212739,151,Right,Transport,9.0,0,False,1078,394
1823,5.287,20260207_212739,153,Left,Transport,18.0,0,False,86,416
1824,5.287,20260207_212739,153,Right,Transport,11.8,0,False,1072,369
1825,5.356,20260207_212739,155,Left,Transport,19.5,0,False,121,386
1826,5.356,20260207_212739,155,Right,Transport,14.2,0,False,1048,348
1827,5.425,20260207_212739,157,Left,Transport,23.9,0,False,169,359
1828,5.425,20260207_212739,157,Right,Transport,21.4,0,False,992,329
1829,5.494,20260207_212739,159,Left,Transport,31.5,0,False,242,339
1830,5.494,20260207_212739,159,Right,Transport,29.6,2,True,919,328
1831,5.563,20260207_212739,161,Left,Transport,35.2,0,False,313,343
1832,5.563,20260207_212739,161,Right,Transport,36.3,4,True,842,319
1833,5.632,20260207_212739,163,Left,Transport,32.6,5,True,366,356
1834,5.632,20260207_212739,163,Right,Transport,39.2,5,True,764,317
1835,5.701,20260207_212739,165,Left,Transport,26.6,5,True,409,367
1836,5.701,20260207_212739,165,Right,Operation,33.2,5,True,714,321
1837,5.771,20260207_212739,167,Left,Operation,18.4,5,True,427,384
1838,5.771,20260207_212739,167,Right,Operation,24.8,5,True,693,347
1839,5.840,20260207_212739,169,Left,Operation,12.2,5,True,435,398
1840,5.840,20260207_212739,169,Right,Operation,15.0,5,True,699,369
1841,5.909,20260207_212739,171,Left,Operation,6.8,5,True,437,404
1842,5.909,20260207_212739,171,Right,Operation,11.2,5,True,708,384
1843,5.978,20260207_212739,173,Left,Operation,4.6,5,True,432,412
1844,5.978,20260207_212739,173,Right,Operation,9.4,5,True,715,398
1845,6.047,20260207_212739,175,Left,Operation,3.8,5,True,434,419
1846,6.047,20260207_212739,175,Right,Operation,8.1,5,True,721,413
1847,6.116,20260207_212739,177,Left,Operation,4.6,5,True,434,429
1848,6.116,20260207_212739,177,Right,Operation,8.6,5,True,732,428
1849,6.185,20260207_212739,179,Left,Operation,4.7,5,True,435,438
1850,6.185,20260207_212739,179,Right,Operation,10.1,5,True,745,447
1851,6.254,20260207_212739,181,Left,Operation,3.9,5,True,433,443
1852,6.254,20260207_212739,181,Right,Operation,8.6,5,True,748,457
1853,6.323,20260207_212739,183,Left,Operation,2.9,5,True,432,448
1854,6.323,20260207_212739,183,Right,Operation,6.3,5,True,749,463
1855,6.393,20260207_212739,185,Left,Operation,1.7,5,True,431,448
1856,6.393,20260207_212739,185,Right,Operation,3.6,5,True,753,465
1857,6.462,20260207_212739,187,Left,Operation,0.8,5,True,432,448
1858,6.462,20260207_212739,187,Right,Operation,3.4,5,True,751,473
1859,6.531,20260207_212739,189,Left,Operation,1.3,5,True,435,448
1860,6.531,20260207_212739,189,Right,Operation,3.7,5,True,748,479
1861,6.600,20260207_212739,191,Left,Operation,2.5,5,True,440,446
1862,6.600,20260207_212739,191,Right,Operation,3.1,5,True,750,482
1863,6.669,20260207_212739,193,Left,Operation,2.8,5,True,443,443
1864,6.669,20260207_212739,193,Right,Operation,2.8,5,True,755,482
1865,6.738,20260207_212739,195,Left,Operation,1.9,5,True,444,444
1866,6.738,20260207_212739,195,Right,Operation,3.2,5,True,763,480
1867,6.807,20260207_212739,197,Left,Operation,1.4,5,True,444,447
1868,6.807,20260207_212739,197,Right,Operation,3.4,5,True,767,477
1869,6.876,20260207_212739,199,Left,Delay,1.8,5,True,447,451
1870,6.876,20260207_212739,199,Right,Operation,2.7,5,True,767,474
1871,6.945,20260207_212739,201,Left,Delay,2.4,5,True,449,455
1872,6.945,20260207_212739,201,Right,Operation,1.9,4,True,769,471
1873,7.014,20260207_212739,203,Left,Delay,2.7,5,True,452,459
1874,7.014,20260207_212739,203,Right,Operation,1.4,4,True,770,474
1875,7.084,20260207_212739,205,Left,Delay,2.3,5,True,456,459
1876,7.084,20260207_212739,205,Right,Operation,2.8,4,True,775,479
1877,7.153,20260207_212739,207,Left,Delay,1.8,5,True,456,462
1878,7.153,20260207_212739,207,Right,Operation,3.6,4,True,780,485
1879,7.222,20260207_212739,209,Left,Delay,1.4,5,True,456,462
1880,7.222,20260207_212739,209,Right,Operation,3.7,4,True,780,491
1881,7.291,20260207_212739,211,Left,Delay,0.8,5,True,457,463
1882,7.291,20260207_212739,211,Right,Operation,2.6,4,True,777,493
1883,7.360,20260207_212739,213,Left,Delay,0.8,5,True,457,462
1884,7.360,20260207_212739,213,Right,Operation,2.0,4,True,778,490
1885,7.429,20260207_212739,215,Left,Delay,0.6,5,True,457,463
1886,7.429,20260207_212739,215,Right,Operation,1.7,4,True,778,487
1887,7.498,20260207_212739,217,Left,Delay,0.8,5,True,459,464
1888,7.498,20260207_212739,217,Right,Operation,2.1,4,True,775,482
1889,7.567,20260207_212739,219,Left,Delay,1.0,5,True,461,464
1890,7.567,20260207_212739,219,Right,Operation,2.7,4,True,771,479
1891,7.636,20260207_212739,221,Left,Delay,1.0,5,True,463,464
1892,7.636,20260207_212739,221,Right,Operation,2.7,4,True,766,476
1893,7.706,20260207_212739,223,Left,Delay,0.9,5,True,464,463
1894,7.706,20260207_212739,223,Right,Operation,2.1,4,True,765,476
1895,7.775,20260207_212739,225,Left,Delay,0.8,5,True,466,464
1896,7.775,20260207_212739,225,Right,Operation,0.8,4,True,764,476
1897,7.844,20260207_212739,227,Left,Delay,1.6,5,True,463,463
1898,7.844,20260207_212739,227,Right,Operation,0.6,4,True,763,474
